KIC,P13,G,2MASS,GLAT,GLON,Teffc,e_Teffc,Teff,e_Teff,Dnu,e_Dnu,numax,e_numax,Notes,Teff1,e_Teff1,[M/H]1,e_[M/H]1,M1,E_M1,e_M1,R1,E_R1,e_R1,log.g1,E_log.g1,e_log.g1,rho1,E_rho1,e_rho1,Teff2,e_Teff2,[M/H]2,e_[M/H]2,M2,E_M2,e_M2,R2,E_R2,e_R2,log.g2,E_log.g2,e_log.g2,rho2,E_rho2,e_rho2,_RA,_DE,kepid,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,dec,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,tgas_hip,tgas_tycho2_id,tgas_solution_id,tgas_source_id,tgas_random_index,tgas_ref_epoch,tgas_ra,tgas_ra_error,tgas_dec,tgas_dec_error,tgas_parallax,tgas_parallax_error,tgas_pmra,tgas_pmra_error,tgas_pmdec,tgas_pmdec_error,tgas_ra_dec_corr,tgas_ra_parallax_corr,tgas_ra_pmra_corr,tgas_ra_pmdec_corr,tgas_dec_parallax_corr,tgas_dec_pmra_corr,tgas_dec_pmdec_corr,tgas_parallax_pmra_corr,tgas_parallax_pmdec_corr,tgas_pmra_pmdec_corr,tgas_astrometric_n_obs_al,tgas_astrometric_n_obs_ac,tgas_astrometric_n_good_obs_al,tgas_astrometric_n_good_obs_ac,tgas_astrometric_n_bad_obs_al,tgas_astrometric_n_bad_obs_ac,tgas_astrometric_delta_q,tgas_astrometric_excess_noise,tgas_astrometric_excess_noise_sig,tgas_astrometric_primary_flag,tgas_astrometric_relegation_factor,tgas_astrometric_weight_al,tgas_astrometric_weight_ac,tgas_astrometric_priors_used,tgas_matched_observations,tgas_duplicated_source,tgas_scan_direction_strength_k1,tgas_scan_direction_strength_k2,tgas_scan_direction_strength_k3,tgas_scan_direction_strength_k4,tgas_scan_direction_mean_k1,tgas_scan_direction_mean_k2,tgas_scan_direction_mean_k3,tgas_scan_direction_mean_k4,tgas_phot_g_n_obs,tgas_phot_g_mean_flux,tgas_phot_g_mean_flux_error,tgas_phot_g_mean_mag,tgas_phot_variable_flag,tgas_l,tgas_b,tgas_ecl_lon,tgas_ecl_lat,tgas_match_distance
10286616,1,0,J19460016+4720165,80.773,11.132,4962.0,83.0,4674.0,74.0,4.0,0.08,33.63,1.4,"KASC,PUBLIC                                  ",4711,97,-0.32,0.07,1.17,0.18,0.16,11.0,0.62,0.57,2.423,0.019,0.018000000000000002,0.00088,2.9999999999999997e-05,2.9999999999999997e-05,4733,97,-0.37,0.07,1.17,0.18,0.15,11.02,0.58,0.54,2.424,0.018000000000000002,0.018000000000000002,0.00088,2.9999999999999997e-05,2.9999999999999997e-05,296.50067,47.337928999999995,10286616,2MASS J19460016+4720165,4962,83.0,-83.0,2.424,0.018000000000000002,-0.018000000000000002,-0.37,0.07,-0.07,1.17,0.18,-0.15,11.02,0.58,-0.54,0.001239,4.226e-05,-4.226e-05,MULT55,11.672,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.50067,47.337928999999995,11111101110111011,PHO55,AST55,SPE55,10.076,0.021,9.507,0.018000000000000002,9.412,0.015,0.6992,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,110.41,124.773,141.468,155.523,173.68200000000002,199.09900000000002,206.28799999999998,219.239,238.278,248.732,253.655,258.51,260.714,272.634,,,,-2147483648,b'3561-2106-1 ',1635378410781933568,2080571871459288448,538911,2015.0,296.50063324751466,0.1903827299506363,47.33789450484231,0.3171205194600524,0.7568014340310991,0.4090114082764573,-3.759816713947157,1.3995709699831702,-7.355882047690699,0.6095929957683154,0.6430560350418091,0.7580620050430298,-0.8087888360023499,-0.09867717325687408,0.8357186913490295,-0.8123444318771362,-0.23588447272777557,-0.9279797673225403,-0.09690460562705994,-0.0841599702835083,70,70,70,67,0,3,,0.4332672629116806,141.58636341476637,False,4.316678524017334,5.1640305519104,3.052078318432905e-05,5,14,False,0.28211942315101624,0.4165576696395874,0.23052702844142914,0.12016916275024414,-32.00458908081055,72.87960815429688,26.806964874267578,35.70444869995117,86,396089.3443934832,949.4518708650254,11.53028716594239,b'NOT_AVAILABLE',80.77322410329248,11.13219571117301,318.88611950009357,66.33702231080099,1.0008581536293587e-05
10220795,1,0,J19461718+4716459,80.744,11.062000000000001,5158.0,103.0,4945.0,95.0,4.85,0.11,47.37,1.03,PUBLIC                                       ,4810,89,-0.13,0.06,1.65,0.11,0.22,10.91,0.28,0.66,2.5780000000000003,0.011000000000000001,0.011000000000000001,0.00128,5e-05,4e-05,4805,89,-0.15,0.06,1.63,0.13,0.21,10.88,0.3,0.63,2.5780000000000003,0.011000000000000001,0.011000000000000001,0.00128,5e-05,4e-05,296.57162,47.27943,10220795,2MASS J19461718+4716459,5158,103.0,-103.0,2.5780000000000003,0.011000000000000001,-0.011000000000000001,-0.15,0.06,-0.06,1.63,0.13,-0.21,10.88,0.3,-0.63,0.0018030000000000001,7.043e-05,-5.634e-05,MULT55,10.502,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.57162,47.27943,11111101110111011,PHO55,AST55,SPE55,8.94,0.025,8.46,0.016,8.366,0.015,0.6992,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,97.124,112.306,125.74700000000001,135.47299999999998,148.809,168.46599999999998,174.37,184.238,195.50900000000001,200.582,202.292,203.65599999999998,204.40200000000002,207.361,,,,-2147483648,b'3561-1287-1 ',1635378410781933568,2080570737587923968,1431077,2015.0,296.57166729997556,0.16682644759691234,47.27947050838764,0.18798868933140908,1.1712426744519608,0.2939206594068844,0.8067085246628874,1.005169548390987,-0.5195892986041695,0.45047384463042484,0.7732692360877991,0.8514889478683472,-0.8695511817932129,-0.43863412737846375,0.8854537010192871,-0.8647648096084595,-0.4570665657520294,-0.9468929171562195,-0.40693581104278564,0.3331976532936096,97,97,94,97,3,0,,0.2516469748724299,86.12104293389994,False,2.636021614074707,13.019267082214355,2.3534348656539805e-05,5,15,False,0.13427120447158813,0.11219102889299393,0.1801232397556305,0.17613935470581055,-52.09786605834961,82.60151672363281,-4.04756498336792,9.543896675109863,111,1133697.197453068,751.1956134177443,10.38852738123088,b'NOT_AVAILABLE',80.7439586967414,11.062135395924635,318.92933489716216,66.2633238746549,5.144238270256707e-05
10220213,1,0,J19453332+4715058,80.65899999999999,11.158,5161.0,87.0,5000.0,81.0,16.25,1.26,227.67,5.23,KASC                                         ,4901,88,-0.1,0.06,1.26,0.27,0.24,4.33,0.42,0.42,3.263,0.011000000000000001,0.011000000000000001,0.01542,0.00143,0.0012900000000000001,4872,88,-0.12,0.06,1.21,0.25,0.24,4.25,0.42,0.43,3.262,0.011000000000000001,0.011000000000000001,0.01571,0.00146,0.00132,296.38885,47.251621,10220213,2MASS J19453332+4715058,5161,87.0,-87.0,3.262,0.011000000000000001,-0.011000000000000001,-0.12,0.06,-0.06,1.21,0.25,-0.24,4.25,0.42,-0.43,0.02213,0.0020559999999999997,-0.001859,MULT55,11.665,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.38885,47.251621,11111101110111011,PHO55,AST55,SPE55,10.26,0.021,9.785,0.017,9.703,0.013999999999999999,0.6991,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,118.20700000000001,114.96700000000001,115.079,111.264,109.632,103.723,100.053,94.29899999999999,87.23100000000001,81.533,76.52,72.59899999999999,71.556,66.285,,,,-2147483648,b'3561-870-1  ',1635378410781933568,2080564037438942720,1911906,2015.0,296.3888384526063,0.1361686681619796,47.251587639933625,0.23441607311496424,1.3339284980906732,0.27445960181190454,-1.515980365299608,1.059300914976265,-8.195376028898357,0.605876855824103,0.5056667923927307,0.5790092945098877,-0.6536474227905273,-0.1387712061405182,0.6559756398200989,-0.6865944862365723,-0.21727792918682098,-0.8792774677276611,0.022409047931432724,-0.19777345657348633,95,95,91,89,4,6,,0.3601159717287763,122.9823628628035,False,3.6306955814361572,7.42494010925293,2.7719092031475157e-05,5,15,False,0.3804378807544708,0.41270315647125244,0.24430027604103088,0.25281715393066406,-56.71889877319336,81.91844940185547,37.59819030761719,27.29944610595703,111,389700.89362929284,500.69177467986617,11.547941559637067,b'NOT_AVAILABLE',80.6592041467054,11.158331587591872,318.62196900997156,66.2929962451296,1.713194416234668e-06
10025321,1,0,J19474561+4656095,80.558,10.677999999999999,5026.0,81.0,4843.0,75.0,10.43,0.19,132.59,3.25,PUBLIC                                       ,4725,82,0.05,0.05,1.54,0.16,0.15,6.35,0.26,0.25,3.02,0.012,0.012,0.00602,0.00016,0.00016,4743,82,0.07,0.05,1.56,0.15,0.15,6.37,0.26,0.25,3.0210000000000004,0.012,0.012,0.00601,0.00016,0.00016,296.94006,46.935989,10025321,2MASS J19474561+4656095,5026,81.0,-81.0,3.0210000000000004,0.012,-0.012,0.07,0.05,-0.05,1.56,0.15,-0.15,6.37,0.26,-0.25,0.008465,0.0002254,-0.0002254,MULT55,11.654000000000002,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.94006,46.935989,11111101110111011,PHO55,AST55,SPE55,10.081,0.02,9.564,0.018000000000000002,9.475,0.015,0.6991,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,154.02200000000002,156.003,160.53,160.105,161.726,158.60299999999998,155.925,151.334,143.567,134.688,126.807,119.79700000000001,117.941,108.62799999999999,,,,-2147483648,b'3561-1389-1 ',1635378410781933568,2080366400223872896,1837046,2015.0,296.9400084150913,0.16811114556494827,46.935922102449894,0.25564327027979034,0.7942690491771481,0.3097479862935343,-7.857721151627738,1.3261750364194715,-14.031549036218273,1.092574334174076,0.6507956981658936,0.5939150452613831,-0.71904057264328,-0.4225314259529114,0.723273754119873,-0.7499439120292664,-0.5834588408470154,-0.8691571950912476,-0.2586055099964142,0.44859886169433594,94,94,94,88,0,6,,0.4421413684399965,201.97060826547556,False,4.400392532348633,4.9554548263549805,3.612074942793697e-05,5,14,False,0.29740384221076965,0.3221920132637024,0.17127887904644012,0.4761351943016052,-107.60196685791016,-66.63346099853516,50.30391311645508,10.016986846923828,100,402923.99838300486,263.6690318657743,11.511712226376503,b'NOT_AVAILABLE',80.55758922644674,10.678237639076924,319.1101846544928,65.84441091098103,8.790575596892922e-06
9903915,1,0,J19470508+4643440,80.316,10.681,4987.0,79.0,4784.0,73.0,5.95,0.12,67.36,1.57,"SEIS_INTEREST,PUBLIC                         ",4804,74,0.24,0.05,2.11,0.14,0.28,10.31,0.3,0.56,2.733,0.01,0.013000000000000001,0.00193,5.9999999999999995e-05,5.9999999999999995e-05,4801,74,0.3,0.05,2.13,0.14,0.28,10.34,0.31,0.56,2.733,0.01,0.013000000000000001,0.00193,5.9999999999999995e-05,5.9999999999999995e-05,296.77117999999996,46.728901,9903915,2MASS J19470508+4643440,4987,79.0,-79.0,2.733,0.01,-0.013000000000000001,0.3,0.05,-0.05,2.13,0.14,-0.28,10.34,0.31,-0.56,0.002718,8.451e-05,-8.451e-05,MULT55,11.305,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.77117999999996,46.728901,11111101110111011,PHO55,AST55,SPE55,9.726,0.021,9.197000000000001,0.017,9.101,0.013999999999999999,0.6992,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,133.184,148.263,159.988,165.834,174.919,185.388,187.605,191.088,192.408,189.171,185.59099999999998,181.976,180.71,171.797,,,,-2147483648,b'3557-13-1   ',1635378410781933568,2080340149386518272,420869,2015.0,296.77118504348925,0.15721357648375794,46.728911764150034,0.2818346502579245,0.7177412137105958,0.3676326275520613,0.2767414529520412,1.8444393333357187,-0.46899669091817114,0.9071773358092344,0.4743046462535858,0.5252345204353333,-0.4922746419906616,-0.11558500677347183,0.7765567898750305,-0.772526741027832,0.06712549924850464,-0.900425136089325,0.28016912937164307,-0.4645302891731262,88,88,88,82,0,6,,0.5177777996868868,273.9867636034642,False,5.116997718811035,3.5383057594299316,3.280021337559447e-05,5,15,False,0.5344478487968445,0.23260270059108734,0.28826919198036194,0.10636738687753677,-84.9765853881836,79.57047271728516,39.39382553100586,20.305036544799805,105,543916.6377286726,1030.245460056203,11.185939204984074,b'NOT_AVAILABLE',80.31637604654524,10.68094759094107,318.63614491294294,65.70889431595846,1.2925305925680372e-05
10025387,1,0,J19474946+4654075,80.533,10.652000000000001,5003.0,85.0,4845.0,80.0,11.4,0.25,139.32,2.71,PUBLIC                                       ,4654,79,0.11,0.05,1.23,0.12,0.11,5.54,0.22,0.22,3.04,0.01,0.01,0.0072299999999999994,0.00022,0.00022,4691,79,0.16,0.05,1.25,0.12,0.11,5.58,0.23,0.21,3.0410000000000004,0.009000000000000001,0.01,0.00719,0.00022,0.00022,296.95609,46.9021,10025387,2MASS J19474946+4654075,5003,85.0,-85.0,3.0410000000000004,0.009000000000000001,-0.01,0.16,0.05,-0.05,1.25,0.12,-0.11,5.58,0.23,-0.21,0.01013,0.0003099,-0.0003099,MULT55,11.652000000000001,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.95609,46.9021,11111101110111011,PHO55,AST55,SPE55,10.01,0.022000000000000002,9.507,0.018000000000000002,9.405,0.015,0.6992,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,201.07,199.657,202.94,199.278,198.785,192.91400000000002,189.137,182.674,172.76,162.012,152.999,145.442,143.55100000000002,132.625,,,,-2147483648,b'3561-744-1  ',1635378410781933568,2080366297144659456,436488,2015.0,296.95610416349035,0.12513263868051555,46.9020642007077,0.19307589097992378,1.0311278324408486,0.2601072907058878,1.5216284789834877,1.1232841018872153,-8.352157339216562,0.6076996659515822,0.5659767389297485,0.5081523060798645,-0.5607410073280334,-0.22016263008117676,0.7295665740966797,-0.714752733707428,-0.261173814535141,-0.8981462717056274,0.11303452402353287,-0.197218120098114,98,98,98,93,0,5,,0.29318469036769895,106.62713689899019,False,3.012387990951538,10.721631050109863,2.590387339296285e-05,5,15,False,0.30661022663116455,0.15569253265857697,0.30450567603111267,0.2871869206428528,-94.98773956298828,-77.42018127441406,48.09981155395508,12.851101875305176,112,406364.1646398212,146.6462154117996,11.502481557440873,b'NOT_AVAILABLE',80.53267272196632,10.652398603451758,319.0978931244246,65.80917046566607,3.4832692943618944e-06
9965582,1,0,J19491234+4649437,80.583,10.41,4315.0,61.0,4171.0,57.0,1.13,0.03,7.48,0.23,"KASC,PUBLIC                                  ",4178,89,-0.14,0.06,1.76,0.12,0.28,29.27,0.84,1.93,1.746,0.013000000000000001,0.016,7e-05,0.0,0.0,4334,89,-0.09,0.06,1.81,0.23,0.24,29.54,1.51,1.61,1.7530000000000001,0.013999999999999999,0.015,7e-05,0.0,0.0,297.30142,46.828831,9965582,2MASS J19491234+4649437,4315,61.0,-61.0,1.7530000000000001,0.013999999999999999,-0.015,-0.09,0.06,-0.06,1.81,0.23,-0.24,29.54,1.51,-1.61,9.86e-05,,,MULT55,11.262,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,297.30142,46.828831,11111101110111000,PHO55,AST55,SPE55,9.277999999999999,0.02,8.562999999999999,0.02,8.417,0.015,0.7496,1239.637,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.105,7.606,78.947,63.591,62.815,66.589,72.232,80.565,83.912,91.102,103.86399999999999,113.29299999999999,120.081,127.477,130.506,150.874,,,,-2147483648,b'3557-439-1  ',1635378410781933568,2080355714345207936,43422,2015.0,297.3014102392305,0.19353436247701838,46.828788163477114,0.2576561667632556,0.45995425223555353,0.3326237420584098,-3.415323521324213,1.3272474005905952,-5.161954452657742,0.8661743672904472,0.39013421535491943,0.533949077129364,-0.566946268081665,-0.2741924524307251,0.5803228616714478,-0.5873250365257263,-0.3654990494251251,-0.8460029363632202,-0.07506562769412994,-0.14988252520561218,108,108,107,101,1,7,,0.6096739138843973,474.509689860319,False,5.993014812469482,2.631021499633789,3.3247262763325125e-05,5,15,False,0.2785787582397461,0.2933122217655182,0.07692121714353561,0.18319188058376312,-89.86742401123047,64.6137466430664,37.03636169433594,36.729061126708984,124,585845.400416575,1238.2936133359044,11.105312502482484,b'NOT_AVAILABLE',80.58253330479592,10.410107372893185,319.53460485955856,65.63925230673799,2.2626051392816076e-05
10090853,1,0,J19493437+4703196,80.815,10.465,4820.0,88.0,4665.0,83.0,4.11,0.09,37.18,1.46,PUBLIC                                       ,4522,75,0.22,0.05,1.33,0.19,0.17,11.28,0.56,0.55,2.458,0.017,0.017,0.00093,2.9999999999999997e-05,2.9999999999999997e-05,4594,75,0.31,0.05,1.38,0.21,0.17,11.4,0.63,0.56,2.4619999999999997,0.018000000000000002,0.018000000000000002,0.00093,2.9999999999999997e-05,2.9999999999999997e-05,297.39322000000004,47.055462,10090853,2MASS J19493437+4703196,4820,88.0,-88.0,2.4619999999999997,0.018000000000000002,-0.018000000000000002,0.31,0.05,-0.05,1.38,0.21,-0.17,11.4,0.63,-0.56,0.00131,4.226e-05,-4.226e-05,MULT55,9.734,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,297.39322000000004,47.055462,11111101110111011,PHO55,AST55,SPE55,7.832999999999999,0.024,7.297000000000001,0.028999999999999998,7.166,0.018000000000000002,0.6991,1459.789,7.1,7.1,7.1,7.1,7.1,8.992,8.344,7.1,7.1,7.566,7.919,7.322,7.542000000000001,7.106,80.531,94.65299999999999,106.90299999999999,116.1,129.248,152.27700000000002,160.864,177.04,196.851,208.521,215.61,222.678,225.74599999999998,244.74400000000003,,,,-2147483648,b'3561-669-1  ',1635378410781933568,2086363755117077632,11085,2015.0,297.39332424175774,0.19496182533148856,47.05551156583254,0.24222959771349764,1.8064585398052646,0.3061720837879757,9.90404334087646,1.1543437177727371,10.227615085914717,0.8267483455544092,0.20182661712169647,0.15506470203399658,-0.47798028588294983,-0.14391444623470306,0.6568993330001831,-0.5557628870010376,-0.4956943094730377,-0.7528698444366455,-0.22291161119937897,0.018145686015486717,108,108,107,107,1,1,,0.5920485674954146,459.43381644609593,False,5.824653625488281,2.746969223022461,2.2034108042134903e-05,5,17,False,0.2714645564556122,0.09847430139780045,0.0651969388127327,0.22175876796245575,-97.36833190917969,43.559078216552734,29.517627716064453,10.567145347595215,122,2763404.226297507,3523.602057144459,9.421159020197468,b'NOT_AVAILABLE',80.81528128887292,10.464399480401493,319.91650775902514,65.81445004508313,3.0553135226048184e-05
10090400,1,0,J19490372+4700179,80.72800000000001,10.515999999999998,4764.0,78.0,4570.0,72.0,3.82,0.1,33.21,1.24,"KASC,PUBLIC                                  ",4467,72,0.3,0.04,1.24,0.19,0.16,11.57,0.69,0.6,2.406,0.016,0.016,0.0008,2.9999999999999997e-05,2.9999999999999997e-05,4554,72,0.41,0.04,1.29,0.22,0.19,11.73,0.77,0.71,2.41,0.017,0.018000000000000002,0.0008,2.9999999999999997e-05,2.9999999999999997e-05,297.26552999999996,47.004971000000005,10090400,2MASS J19490372+4700179,4764,78.0,-78.0,2.41,0.017,-0.018000000000000002,0.41,0.04,-0.04,1.29,0.22,-0.19,11.73,0.77,-0.71,0.001127,4.226e-05,-4.226e-05,MULT55,11.365,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,297.26552999999996,47.004971000000005,11111101110111010,PHO55,AST55,SPE55,9.488,0.022000000000000002,8.934,0.018000000000000002,8.786,0.015,0.698,1426.313,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,106.20200000000001,122.541,139.359,153.061,171.65900000000002,200.50799999999998,209.66299999999998,227.017,250.618,265.39,274.399,283.42400000000004,287.191,310.867,,,,-2147483648,b'3561-894-1  ',1635378410781933568,2080359322117766656,599518,2015.0,297.26548883744414,0.2029696706201791,47.00494872724756,0.29731045113999804,1.0169883853173474,0.37121674929214227,-10.68625113102642,1.3928790131243458,-5.587771195634215,0.9073701730729027,0.5409866571426392,0.5102081894874573,-0.6480140089988708,-0.2538207769393921,0.643114447593689,-0.6560617089271545,-0.4073536992073059,-0.872085690498352,-0.07213004678487778,0.018452433869242668,94,94,93,89,1,5,,0.6419012458111896,287.7633006960411,False,6.3012003898620605,2.341672420501709,3.458206992945634e-05,5,15,False,0.2539784908294678,0.2908281981945038,0.14672130346298218,0.3413943946361542,-79.0560531616211,-83.19264221191406,47.10111618041992,17.026323318481445,100,568286.9401561794,595.8686335518918,11.138350874825305,b'NOT_AVAILABLE',80.72753962196363,10.516414598022655,319.6711427436357,65.80802247568744,1.6486787170057525e-05
10290457,1,0,J19502268+4719368,81.124,10.475999999999999,4758.0,71.0,4582.0,66.0,4.0,0.09,31.17,0.69,PUBLIC                                       ,4495,82,0.05,0.05,0.94,0.08,0.06,10.34,0.34,0.31,2.388,0.008,0.008,0.00086,2.9999999999999997e-05,2.9999999999999997e-05,4574,82,0.11,0.05,0.97,0.06,0.06,10.41,0.35,0.33,2.391,0.008,0.008,0.00086,2.9999999999999997e-05,2.9999999999999997e-05,297.59451,47.326908,10290457,2MASS J19502268+4719368,4758,71.0,-71.0,2.391,0.008,-0.008,0.11,0.05,-0.05,0.97,0.06,-0.06,10.41,0.35,-0.33,0.0012109999999999998,4.226e-05,-4.226e-05,MULT55,11.544,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,297.59451,47.326908,11111101110111011,PHO55,AST55,SPE55,9.841000000000001,0.02,9.272,0.018000000000000002,9.144,0.013999999999999999,0.6992,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,110.294,125.882,143.592,158.401,177.982,207.12099999999998,216.176,232.64700000000002,257.001,272.8,282.23900000000003,291.524,295.365,319.159,,,,-2147483648,b'3561-876-1  ',1635378410781933568,2086374440995693568,98212,2015.0,297.59452939403513,0.37848958309315583,47.32693296339396,0.5747719008828008,0.6738479445100711,0.6698884563106738,5.417768665239075,2.030629037853413,2.288731484840237,1.8082708707944792,-0.2197631299495697,-0.19375012814998627,-0.4601013958454132,0.3122156858444214,0.8051378726959229,-0.4342676103115082,-0.6751428842544556,-0.6246636509895325,-0.4742285907268524,-0.013988148421049118,68,68,68,64,0,4,,1.002548066085292,559.0941122462376,False,9.76807689666748,0.9845666289329529,3.0099810828687623e-05,5,11,False,0.25399690866470337,0.19196736812591553,0.13634784519672394,0.28064581751823425,-101.48670959472656,75.06636810302734,22.6984806060791,8.267220497131348,74,440848.04369756015,1092.0877043778778,11.41404776906018,b'NOT_AVAILABLE',81.12412760306108,10.47572625381593,320.51468688311985,65.99535916571031,1.8080074940292388e-05
10157507,1,0,J19493800+4707030,80.876,10.485,4950.0,86.0,4743.0,80.0,6.6,0.13,67.02,1.37,PUBLIC                                       ,4531,86,-0.04,0.06,1.19,0.11,0.11,7.91,0.31,0.31,2.718,0.01,0.011000000000000001,0.0024100000000000002,7e-05,7e-05,4600,86,-0.02,0.06,1.22,0.12,0.11,7.97,0.3,0.3,2.72,0.01,0.01,0.0024100000000000002,7e-05,7e-05,297.40836,47.1175,10157507,2MASS J19493800+4707030,4950,86.0,-86.0,2.72,0.01,-0.01,-0.02,0.06,-0.06,1.22,0.12,-0.11,7.97,0.3,-0.3,0.0033950000000000004,9.86e-05,-9.86e-05,MULT55,10.585999999999999,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,297.40836,47.1175,11111101110111011,PHO55,AST55,SPE55,8.697000000000001,0.023,8.17,0.018000000000000002,8.057,0.015,0.6992,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,140.004,159.97899999999998,174.54,182.612,194.94099999999997,212.653,217.72299999999998,225.58599999999998,230.52200000000002,229.39700000000002,226.109,223.655,222.997,217.003,,,,-2147483648,b'3561-1331-1 ',1635378410781933568,2086365473103992192,2771,2015.0,297.408333058295,0.15961908615919784,47.11751510204871,0.32756862343984283,1.9512239455674765,0.42964562627124636,-4.870432391197052,1.921229436319699,4.295587230554937,0.8063594374332843,0.6234399676322937,0.6187829375267029,-0.6486705541610718,0.1905190795660019,0.9089289307594299,-0.8793301582336426,0.3640024662017822,-0.9294227361679077,0.4575468897819519,-0.6051087379455566,67,67,65,66,2,1,,0.40858305464394606,227.37072378824857,False,4.084321975708008,5.489879131317139,3.406747418921441e-05,5,10,False,0.47879377007484436,0.11869168281555176,0.4273185431957245,0.2923040986061096,-57.84645080566406,-85.98760986328125,38.85893249511719,8.094388008117676,75,1308089.6988283168,2828.8632127711517,10.233176249797864,b'NOT_AVAILABLE',80.87553285370936,10.485342583420808,320.00659733995843,65.86533510885373,3.4145894174406345e-06
