kepid,mass,mass_errp,mass_errm,radius,radius_errp,radius_errm,density,density_errp,density_errm,logg,logg_errp,logg_errm,age,age_errp,age_errm,ref,tm_designation,teff,teff_err1,teff_err2,logg_kic,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass_kic,mass_err1,mass_err2,radius_kic,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,dec,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,tgas_hip,tgas_tycho2_id,tgas_solution_id,tgas_source_id,tgas_random_index,tgas_ref_epoch,tgas_ra,tgas_ra_error,tgas_dec,tgas_dec_error,tgas_parallax,tgas_parallax_error,tgas_pmra,tgas_pmra_error,tgas_pmdec,tgas_pmdec_error,tgas_ra_dec_corr,tgas_ra_parallax_corr,tgas_ra_pmra_corr,tgas_ra_pmdec_corr,tgas_dec_parallax_corr,tgas_dec_pmra_corr,tgas_dec_pmdec_corr,tgas_parallax_pmra_corr,tgas_parallax_pmdec_corr,tgas_pmra_pmdec_corr,tgas_astrometric_n_obs_al,tgas_astrometric_n_obs_ac,tgas_astrometric_n_good_obs_al,tgas_astrometric_n_good_obs_ac,tgas_astrometric_n_bad_obs_al,tgas_astrometric_n_bad_obs_ac,tgas_astrometric_delta_q,tgas_astrometric_excess_noise,tgas_astrometric_excess_noise_sig,tgas_astrometric_primary_flag,tgas_astrometric_relegation_factor,tgas_astrometric_weight_al,tgas_astrometric_weight_ac,tgas_astrometric_priors_used,tgas_matched_observations,tgas_duplicated_source,tgas_scan_direction_strength_k1,tgas_scan_direction_strength_k2,tgas_scan_direction_strength_k3,tgas_scan_direction_strength_k4,tgas_scan_direction_mean_k1,tgas_scan_direction_mean_k2,tgas_scan_direction_mean_k3,tgas_scan_direction_mean_k4,tgas_phot_g_n_obs,tgas_phot_g_mean_flux,tgas_phot_g_mean_flux_error,tgas_phot_g_mean_mag,tgas_phot_variable_flag,tgas_l,tgas_b,tgas_ecl_lon,tgas_ecl_lat,tgas_match_distance
5543462,1.21,0.14,0.18,1.39,0.06,0.07,0.4475,0.0215,0.0206,4.229,0.024,0.027000000000000003,3.1,3.1,1.6,Chaplin et al. (2014), J19383328+4042229,6246,54.0,-54.0,4.221,0.02,-0.022000000000000002,-0.2,0.3,-0.3,1.15,0.14,-0.15,1.38,0.06,-0.07,0.6238,0.029019999999999997,-0.02845,MULT10,11.113,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,294.6387,40.706371000000004,11111011101110111,PHO10,AST10,PHO10,10.167,0.021,9.835,0.027999999999999997,9.824,0.025,0.6988,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,35.400999999999996,32.427,31.276999999999997,29.524,28.426,26.500999999999998,25.664,24.646,23.623,22.840999999999998,22.488000000000003,22.410999999999998,22.363000000000003,22.302,,,,-2147483648,b'3139-650-1  ',1635378410781933568,2076573669225365504,762728,2015.0,294.6389337427564,0.14652273312854408,40.70650960611013,0.36464022791716705,3.169143858169191,0.5481771533974695,44.49923298780786,3.30013340850798,36.65376115014226,0.8527460187737596,0.8765806555747986,0.8841460943222046,-0.8656662702560425,-0.638914167881012,0.975210964679718,-0.9645533561706543,-0.7419695854187012,-0.977901816368103,-0.6936408877372742,0.7526006102561951,88,88,88,85,0,3,,0.2798418941838261,86.37937133274077,False,2.890720844268799,11.165268898010254,2.5507513782940805e-05,5,13,False,0.5274756550788879,0.14427690207958221,0.3743751347064972,0.49647825956344604,-87.86050415039062,-56.948570251464844,30.244232177734375,-4.653914451599121,99,626918.7349852618,1175.8614880010712,11.03174194236509,b'NOT_AVAILABLE',74.19069804915699,9.186938696073133,310.292121234378,60.74488012909586,1.6337771448847013e-05
5603483,1.27,0.1,0.12,3.62,0.11,0.14,0.0267,0.0007,0.0007,3.422,0.01,0.012,5.4,1.6,1.0,Chaplin et al. (2014), J19043255+4048364,4876,79.0,-79.0,3.42,0.01,-0.012,-0.2,0.3,-0.3,1.24,0.11,-0.11,3.59,0.12,-0.13,0.03775,0.000986,-0.000986,MULT10,11.07,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,286.13565,40.81012,11110111011101110,PHO10,AST10,PHO10,9.512,0.022000000000000002,8.999,0.02,8.884,0.017,0.6929,1426.313,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,122.01899999999999,116.48200000000001,114.205,108.914,105.882,97.84100000000001,94.37,88.09899999999999,81.187,76.193,71.79,68.43,67.535,62.872,,,,-2147483648,b'3124-2158-1 ',1635378410781933568,2100784846548106240,1284038,2015.0,286.13569757336745,0.16244357073624058,40.80994768759137,0.21849601890580492,2.5548740747635703,0.28995537765703827,5.413769574286955,0.9107372571028832,-39.12694879287528,0.6474771021555513,-0.05622771382331848,-0.009878138080239296,-0.4840385913848877,0.14131197333335876,0.8210769295692444,-0.5364329814910889,-0.6335551142692566,-0.6671754717826843,-0.5228390693664551,0.022628100588917732,89,89,89,84,0,5,,0.35845390516491216,165.16779997069003,False,3.6152124404907227,7.1996965408325195,3.014427056768909e-05,5,13,False,0.11946916580200195,0.3016569912433624,0.2974776327610016,0.26164984703063965,-61.1683235168457,39.65999984741211,0.7035016417503357,-27.85426139831543,106,679497.0675098432,1363.5507710146462,10.944301096846376,b'NOT_AVAILABLE',71.44633644584783,15.041122045895639,297.3252162242006,62.72685016506841,1.6342735978078466e-05
5607242,1.32,0.1,0.1,2.48,0.08,0.09,0.0865,0.0034,0.0032,3.768,0.011,0.011,4.6,0.7,0.6,Chaplin et al. (2014), J19103512+4050350,5689,67.0,-67.0,3.77,0.01,-0.011000000000000001,-0.2,0.3,-0.3,1.33,0.11,-0.12,2.49,0.09,-0.1,0.122,0.005071,-0.0049299999999999995,MULT10,10.667,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,287.64633,40.843059999999994,11111111111111111,PHO10,AST10,PHO10,9.504,0.02,9.138,0.022000000000000002,9.031,0.018000000000000002,0.8753,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,57.043,52.199,50.045,46.926,45.098,41.35,39.744,37.491,34.959,33.014,31.539,30.265,29.886,28.275,,,,-2147483648,b'3125-915-1  ',1635378410781933568,2100642872111740928,1523514,2015.0,287.6464030328205,0.1471540464953533,40.84320619872744,0.2067295098250611,2.703886667557309,0.27456230613666327,7.370210582957425,0.9551172105556943,34.62382247400187,0.6234842432135799,0.47079482674598694,0.4965555667877197,-0.6296634078025818,-0.3176555931568146,0.7155883312225342,-0.6782387495040894,-0.5351127982139587,-0.8606823086738586,-0.31679800152778625,0.20388613641262054,124,124,124,123,0,1,,0.40158214395026415,173.2421324032609,False,4.018568515777588,5.531861782073975,2.4737988496781327e-05,5,17,False,0.10416849702596664,0.10181895643472672,0.10539455711841583,0.09010270982980728,-80.64529418945312,71.24337005615234,15.247918128967285,-15.359539031982422,140,951945.3790714195,802.4590909121335,10.578239988699774,b'NOT_AVAILABLE',71.94864065966635,14.006034897566803,299.74785234009136,62.47196534133238,2.4616321458817294e-05
5629080,1.36,0.21,0.16,3.21,0.21,0.17,0.0411,0.0019,0.0019,3.559,0.012,0.012,4.0,1.5,1.3,Chaplin et al. (2014), J19375487+4049540,5203,94.0,-94.0,3.556,0.011000000000000001,-0.011000000000000001,-0.2,0.3,-0.3,1.33,0.2,-0.14,3.18,0.2,-0.15,0.058170000000000006,0.002535,-0.002676,MULT10,10.339,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,294.47864,40.83168,11111011101110111,PHO10,AST10,PHO10,9.036,0.044000000000000004,8.542,0.028999999999999998,8.487,0.024,0.699,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,78.564,73.868,71.567,67.683,65.23,60.183,57.729,54.172,50.059,46.75,44.226000000000006,42.14,41.511,38.414,,,,-2147483648,b'3139-1164-1 ',1635378410781933568,2076578754466639104,430738,2015.0,294.4786364331281,0.14323256698118103,40.83172161123905,0.3268361963473855,3.031193168063821,0.47575924703973604,-3.433431297215002,2.769744727470081,12.348261375418028,1.0337589325840149,0.709165096282959,0.6940702795982361,-0.6787203550338745,-0.44091492891311646,0.9068193435668945,-0.903693437576294,-0.4703477919101715,-0.9544178247451782,-0.40322551131248474,0.497723251581192,64,64,62,63,2,1,,0.3607374603529434,202.8643481343872,False,3.636486530303955,6.4317779541015625,3.038990507775452e-05,5,10,False,0.6680627465248108,0.3529367446899414,0.4394741952419281,0.4117794632911682,-82.07643127441406,-71.84706115722656,36.937320709228516,3.056434392929077,90,1273999.8110187917,1513.656410089607,10.261846654896962,b'NOT_AVAILABLE',74.24499818060035,9.352903040611952,310.1449552193289,60.903843386211456,1.5216726685320016e-05
5636956,1.41,0.13,0.14,2.02,0.07,0.07,0.1712,0.0063,0.006,3.977,0.014,0.015,3.2,1.1,0.8,Chaplin et al. (2014), J19453752+4050124,6369,60.0,-60.0,3.967,0.013000000000000001,-0.013000000000000001,-0.2,0.3,-0.3,1.37,0.13,-0.13,2.01,0.07,-0.07,0.2368,0.007606,-0.007606,MULT10,10.888,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.40637000000004,40.836781,11111111111111111,PHO10,AST10,PHO10,9.916,0.026000000000000002,9.673,0.021,9.602,0.012,0.8752,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,42.233999999999995,38.906,37.792,36.022,34.989000000000004,32.977,32.058,30.91,29.623,28.794,28.206,27.759,27.605,26.761999999999997,,,,-2147483648,b'3140-2704-1 ',1635378410781933568,2076796526486634624,734628,2015.0,296.40642966088575,0.1643080697742375,40.836860179753096,0.2602581556330671,2.151020551132687,0.35989743994433465,6.855883942523799,1.191893034976693,17.908213382988926,1.0874924906114924,0.5590607523918152,0.6549938321113586,-0.7593138813972473,-0.09637103974819183,0.7949844002723694,-0.711504340171814,-0.2690223455429077,-0.8553507924079895,-0.031009072437882423,0.2572788894176483,89,89,88,83,1,6,,0.435498456087267,336.59137109593746,False,4.3377180099487305,4.658966541290283,3.540267061907798e-05,5,13,False,0.3002137839794159,0.2982114255428314,0.2222817838191986,0.550045371055603,-121.31861877441406,-78.30648040771484,23.76044464111328,-0.4330470561981201,106,785869.038259975,786.09018270411,10.786394616998503,b'NOT_AVAILABLE',74.95385393480531,8.073660746384887,312.93811000791555,60.40012125745668,1.7188260710808443e-05
5683538,1.39,0.21,0.13,2.44,0.13,0.1,0.0964,0.0057,0.0053,3.81,0.018000000000000002,0.018000000000000002,3.8,0.8,1.2,Chaplin et al. (2014), J18523564+4059179,6366,73.0,-73.0,3.8089999999999997,0.016,-0.017,-0.2,0.3,-0.3,1.39,0.22,-0.12,2.44,0.14,-0.1,0.1354,0.007888,-0.007465,MULT10,11.458,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,283.1485,40.988312,11110111011101110,PHO10,AST10,PHO10,10.407,0.022000000000000002,10.212,0.032,10.115,0.023,0.6925,1426.313,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,57.247,51.476000000000006,48.909,45.663999999999994,43.723,40.23,38.662,36.407,33.661,31.671999999999997,30.185,28.87,28.516,26.891,,,,-2147483648,b'3123-1024-1 ',1635378410781933568,2104355888516316672,569126,2015.0,283.14851724482315,0.15074855248447872,40.98829577685339,0.21728297733425192,1.6713375859815496,0.24202731526901475,4.665165455709733,0.8324152310513033,-3.212122340406335,0.8032759495075206,0.26873376965522766,0.28630566596984863,-0.5434103012084961,-0.3508995771408081,0.5763148665428162,-0.5713518261909485,-0.789444625377655,-0.7053384780883789,-0.7892943024635315,0.7589203715324402,133,133,132,123,1,10,,0.40847861087790194,196.1890135166592,False,4.083340644836426,5.81260347366333,3.4512875572545454e-05,5,17,False,0.4100295603275299,0.04514986649155617,0.21632961928844452,0.168067067861557,-80.00562286376953,80.85291290283203,-14.624321937561035,-27.930511474609375,141,462769.23491394427,708.9404279947609,11.361358865924455,b'NOT_AVAILABLE',70.73071586442741,17.199095923298383,292.551263045828,63.401847553124824,7.020786929257699e-06
5686856,1.13,0.12,0.11,1.77,0.08,0.08,0.2033,0.0104,0.01,3.994,0.013,0.013,5.8,1.6,1.2,Chaplin et al. (2014), J18591620+4056433,6125,55.0,-55.0,3.9960000000000004,0.012,-0.012,-0.2,0.3,-0.3,1.14,0.14,-0.11,1.78,0.09,-0.08,0.2862,0.014230000000000001,-0.0138,MULT10,10.479000000000001,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,284.81754,40.945370000000004,11110111011101110,PHO10,AST10,PHO10,9.445,0.024,9.172,0.02,9.073,0.015,0.6925,1426.313,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,43.321999999999996,39.547,37.913000000000004,35.656,34.282,31.662,30.57,29.085,27.443,26.069000000000003,25.041,24.11,23.891,22.941,,,,-2147483648,b'3123-1264-1 ',1635378410781933568,2103461298368262400,1500912,2015.0,284.8174874772274,0.14771599840214852,40.945217075179386,0.19363682631664156,3.4376315965401214,0.25055301306827965,-3.3114687868018198,0.8978328339779671,-34.93715572176768,0.5688369184925686,0.277285099029541,0.1632142961025238,-0.44416943192481995,-0.20861278474330902,0.6678129434585571,-0.6075842380523682,-0.5463460087776184,-0.7703087329864502,-0.30533266067504883,0.046506717801094055,90,90,89,89,1,1,,0.2927300324720728,96.97816091497029,False,3.0082316398620605,9.432236671447754,2.5733010261319578e-05,5,14,False,0.17873847484588623,0.1369256228208542,0.10873868316411972,0.03874640911817551,-42.78696823120117,40.36453628540039,11.951177597045898,-36.42408752441406,113,1155379.4799774375,1063.2010968103225,10.367958438784699,b'NOT_AVAILABLE',71.17716602050247,16.01295132291377,295.26599978814966,63.09069394510199,2.689911781191926e-05
5689820,1.13,0.1,0.11,2.32,0.09,0.1,0.0905,0.0031,0.003,3.759,0.011,0.012,7.0,2.5,1.5,Chaplin et al. (2014), J19045453+4055398,5114,80.0,-80.0,3.762,0.011000000000000001,-0.012,-0.2,0.3,-0.3,1.15,0.11,-0.11,2.34,0.09,-0.1,0.1273,0.003803,-0.003803,MULT10,11.299000000000001,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,286.22722999999996,40.927731,11110111011101110,PHO10,AST10,PHO10,9.869,0.021,9.396,0.022000000000000002,9.285,0.017,0.6928,1426.313,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,67.926,61.92100000000001,59.113,55.143,52.872,48.336000000000006,46.461999999999996,43.67,40.62,38.438,36.687,35.323,34.893,32.455999999999996,,,,-2147483648,b'3124-433-1  ',1635378410781933568,2100787079931097856,1184586,2015.0,286.2271398047243,0.14582831470956395,40.9276696103449,0.22431630846424885,2.892560623610724,0.2603896953726907,-18.819521410703175,0.8443139462401213,-14.77656804326339,0.6448854190614053,0.16772179305553436,0.11007075756788254,-0.4994294345378876,-0.07423479855060577,0.4948294460773468,-0.43546417355537415,-0.6471478939056396,-0.7666804194450378,-0.21133990585803986,0.011137627996504307,98,98,98,93,0,5,,0.35627205176612703,239.8696725475104,False,3.594895601272583,7.198628902435303,3.7523917853832245e-05,5,14,False,0.09242803603410721,0.30521076917648315,0.1552901268005371,0.12563960254192352,-75.41447448730469,74.07616424560547,23.129161834716797,6.158874988555908,116,544212.4467146355,1245.2331081137063,11.185348888011104,b'NOT_AVAILABLE',71.58654056478217,15.02365066109276,297.5342201147004,62.82430789288033,1.0270344490951512e-05
5723165,1.38,0.14,0.16,2.78,0.12,0.13,0.064,0.0028,0.0027,3.687,0.014,0.014,4.1,1.1,0.8,Chaplin et al. (2014), J19461484+4059436,5290,91.0,-91.0,3.6839999999999997,0.013999999999999999,-0.015,-0.2,0.3,-0.3,1.35,0.15,-0.15,2.76,0.13,-0.13,0.09029,0.004085,-0.003803,MULT10,10.600999999999999,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.56186,40.995461,11111111111111111,PHO10,AST10,PHO10,9.232999999999999,0.021,8.847999999999999,0.021,8.749,0.012,0.8754,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,65.712,60.854,58.723,55.306000000000004,53.353,49.17,47.482,44.89,41.777,39.111,37.273,35.803000000000004,35.429,33.194,,,,-2147483648,b'3140-1651-1 ',1635378410781933568,2076805116421219456,2023532,2015.0,296.5618884222162,0.17856493605704654,40.99550666692221,0.2175605300227294,3.1568206737437423,0.3588264370211462,5.189274887794223,1.1353164140105207,7.570950867938755,0.667174570881983,0.8673936724662781,0.9154933094978333,-0.91529780626297,-0.04162919521331787,0.9103944301605225,-0.8891337513923645,-0.12709636986255646,-0.9473804235458374,0.03063398413360119,0.14881476759910583,88,88,85,87,3,1,,0.2509493416913312,108.25590488917305,False,2.6297667026519775,13.447818756103516,2.5451809051446617e-05,5,14,False,0.2639857232570648,0.33164525032043457,0.11444317549467087,0.4219011962413788,-116.64903259277344,-73.62432861328125,26.135831832885742,2.198749542236328,112,1018015.8198472523,576.5406218620151,10.505383746493447,b'NOT_AVAILABLE',75.15157103425284,8.0482490354243,313.2761086900539,60.505890461297,1.4122316808898227e-05
5773155,1.37,0.13,0.17,1.85,0.08,0.09,0.2177,0.0146,0.0141,4.041,0.018000000000000002,0.019,3.2,1.4,0.8,Chaplin et al. (2014), J19012357+4101119,6317,55.0,-55.0,4.032,0.018000000000000002,-0.018000000000000002,-0.2,0.3,-0.3,1.34,0.12,-0.17,1.83,0.08,-0.1,0.3028,0.02071,-0.01944,MULT10,10.308,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,285.34824,41.01997,11110111011101110,PHO10,AST10,PHO10,9.399,0.021,9.172,0.016,9.101,0.017,0.6923,1426.313,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.107,7.1,7.1,7.1,7.1,7.1,7.1,37.274,34.819,34.552,33.496,33.108000000000004,32.33,32.05,31.965,32.552,33.208,34.239000000000004,35.452,35.9,38.626999999999995,,,,-2147483648,b'3124-2595-1 ',1635378410781933568,2103826645467792896,1055260,2015.0,285.34822908460154,0.15867066948232117,41.01984272842328,0.22103058846211074,3.3207832505383013,0.2867247132032976,0.8943729854272382,0.7893126674950548,-24.632339590446097,0.5992788361644662,-0.11530014127492905,-0.09873802214860916,-0.48258495330810547,0.20700030028820038,0.8343613147735596,-0.5386143922805786,-0.716630220413208,-0.683747410774231,-0.56382155418396,0.14738543331623077,105,105,105,103,0,2,,0.3398669923850394,172.24930989528173,False,3.4424564838409424,7.3771443367004395,2.3372576833935454e-05,5,14,False,0.0338037945330143,0.16153037548065186,0.2512914836406708,0.2559688687324524,154.4392547607422,43.355716705322266,-0.2612703740596771,-21.945772171020508,118,1343172.9089777633,1392.465713478207,10.204440254467235,b'NOT_AVAILABLE',71.40770269500774,15.671027345216498,296.16524804681563,63.07173859565256,2.7387277362730433e-05
5822889,1.84,0.15,0.22,4.4,0.15,0.22,0.0217,0.0011,0.001,3.415,0.014,0.015,1.7,0.7,0.4,Chaplin et al. (2014), J19575825+4104110,5220,68.0,-68.0,3.412,0.015,-0.016,-0.2,0.3,-0.3,1.76,0.21,-0.19,4.31,0.2,-0.23,0.030989999999999997,0.001549,-0.001549,MULT10,11.042,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,299.49273999999997,41.069728999999995,11111111111111111,PHO10,AST10,PHO10,9.633,0.021,9.151,0.022000000000000002,9.056000000000001,0.017,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,101.74700000000001,99.613,100.693,98.432,97.639,93.561,91.465,88.708,85.339,82.86200000000001,81.671,80.596,80.441,80.388,,,,-2147483648,b'3141-316-1  ',1635378410781933568,2075139425031373824,1747701,2015.0,299.4927254940407,0.19107224052232868,41.06972593116101,0.24252268317921,1.704158692143507,0.33036346627507723,0.5777610686451388,1.4881616209893123,-1.3536994132595255,0.9844568270376146,0.6945959329605103,0.7082176804542542,-0.779365599155426,-0.5925683379173279,0.7573218941688538,-0.7888069748878479,-0.7286756634712219,-0.913727879524231,-0.4951086938381195,0.5704817175865173,83,83,83,81,0,2,,0.4110363892655607,249.0194733953629,False,4.107380390167236,5.511306285858154,3.471570016699843e-05,5,12,False,0.4002978503704071,0.0803680568933487,0.10669531673192978,0.34819918870925903,-114.4276351928711,-65.34272003173828,56.76542663574219,10.33991527557373,92,688540.8460974597,1044.15422678223,10.92994579165174,b'NOT_AVAILABLE',76.33183955251276,6.17174191788256,317.44703196486876,59.74514852820285,1.3589072594093188e-05
5892169,1.5,0.12,0.16,3.15,0.11,0.13,0.0476,0.0013,0.0013,3.614,0.01,0.012,3.2,1.1,0.7,Chaplin et al. (2014), J19445287+4106530,5295,79.0,-79.0,3.614,0.01,-0.012,-0.2,0.3,-0.3,1.5,0.12,-0.15,3.16,0.11,-0.13,0.06704,0.001972,-0.001831,MULT10,9.906,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.22033999999996,41.114731,11111111111111111,PHO10,AST10,PHO10,8.519,0.035,8.137,0.042,8.031,0.021,0.8754,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,69.601,64.929,62.763000000000005,59.102,56.982,52.542,50.516000000000005,47.205,43.847,41.059,38.809,36.873000000000005,36.453,34.0,,,,-2147483648,b'3140-1497-1 ',1635378410781933568,2076817795164672128,2050989,2015.0,296.2202731870381,0.1438981316608417,41.1147299772903,0.1874934989921464,3.586324088305604,0.2668760967847532,-12.644591540014616,1.0386047045682292,1.5039556684607809,0.8059228548190556,0.6029832363128662,0.6573998332023621,-0.7460718750953674,-0.38393691182136536,0.7653653025627136,-0.73286372423172,-0.4794836938381195,-0.8817100524902344,-0.34906163811683655,0.4657628536224365,115,115,111,114,4,1,,0.34011214811554424,210.57875415072405,False,3.444730281829834,7.87657356262207,2.4802049665595405e-05,5,17,False,0.2974839508533478,0.21367232501506805,0.131082683801651,0.44168078899383545,-97.62060546875,-73.35775756835938,16.554574966430664,3.406748056411743,139,1929272.6387690045,2527.391120301416,9.811286051047325,b'NOT_AVAILABLE',75.1304962628331,8.331337389863142,312.8739835788314,60.70991288105445,7.658425072518688e-06
5961597,1.6,0.12,0.15,1.96,0.05,0.07,0.2118,0.0089,0.0087,4.055,0.018000000000000002,0.021,1.9,0.9,0.5,Chaplin et al. (2014), J19290179+4114291,6492,53.0,-53.0,4.039,0.013999999999999999,-0.015,-0.2,0.3,-0.3,1.54,0.12,-0.19,1.96,0.05,-0.07,0.2885,0.008733,-0.008733,MULT10,10.332,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,292.25751,41.241440000000004,11111111111111111,PHO10,AST10,PHO10,9.432,0.022000000000000002,9.235,0.022000000000000002,9.182,0.019,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,61.755,62.868,66.553,68.635,71.774,75.585,77.04899999999999,81.036,87.587,92.197,96.34299999999999,101.24600000000001,103.15100000000001,114.219,,,,-2147483648,b'3138-1225-1 ',1635378410781933568,2053601435349349248,983359,2015.0,292.2575302505635,0.1472410798073563,41.24146585209433,0.20987514916370154,3.0779364832643434,0.27448701655241214,8.597319182146673,1.0318488985978242,2.573439989893937,0.9671637899585452,0.3441496789455414,0.3246326148509979,-0.594976007938385,-0.3163354992866516,0.65593421459198,-0.6126468777656555,-0.48728179931640625,-0.8159177303314209,-0.39953121542930603,0.46573323011398315,89,89,87,88,2,1,,0.35782609115969133,176.04639081481253,False,3.609365463256836,6.516101837158203,2.379601210122928e-05,5,14,False,0.2775149941444397,0.2144670933485031,0.23608584702014923,0.4502047002315521,-87.67476654052734,-81.30877685546875,-0.38966286182403564,1.1595996618270874,104,1368650.6621470423,2126.3690720702193,10.184038534196462,b'NOT_AVAILABLE',73.83597997938112,11.029948693658847,307.1242048529004,61.842395210001186,2.5554914100866255e-05
6034893,1.83,0.15,0.18,4.26,0.14,0.18,0.0237,0.0008,0.0008,3.44,0.011,0.012,1.8,0.6,0.4,Chaplin et al. (2014), J19172762+4122148,5381,79.0,-79.0,3.4410000000000003,0.01,-0.011000000000000001,-0.2,0.3,-0.3,1.88,0.12,-0.16,4.31,0.12,-0.15,0.0331,0.001127,-0.001127,MULT10,10.9,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,289.36511,41.3708,11111111111111111,PHO10,AST10,PHO10,9.539,0.021,9.093,0.019,9.009,0.017,0.8755,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,90.264,88.361,89.271,87.26799999999999,86.617,83.29700000000001,81.533,79.21600000000001,76.399,74.233,72.408,71.166,70.991,70.445,,,,-2147483648,b'3129-2430-1 ',1635378410781933568,2101456682515855872,1580593,2015.0,289.36512023486233,0.15686958806001147,41.37078582445397,0.39992079046658935,2.2599493851175043,0.522559996069541,-0.928855039583796,3.0687883302605825,-1.8968780191916013,1.2623630449804446,0.572181224822998,0.5332560539245605,-0.5740354657173157,-0.587007462978363,0.828730583190918,-0.8424618244171143,-0.8572515249252319,-0.9683115482330322,-0.6119602918624878,0.5881531238555908,51,51,48,49,3,2,,0.3572429283367699,175.97428508713895,False,3.6039350032806396,7.322277069091797,3.126626688754186e-05,5,12,False,0.7196195721626282,0.23226714134216309,0.022467434406280518,0.19538557529449463,-128.68539428710938,50.0553092956543,-10.112496376037598,40.95455551147461,77,779687.2969895344,2599.0178251724487,10.794968917439453,b'NOT_AVAILABLE',72.9924715198447,13.044069489377819,302.76325323512845,62.62467185641874,1.3143868315410186e-05
