kepid,nu_max,delta_nu,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,dec,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,tgas_hip,tgas_tycho2_id,tgas_solution_id,tgas_source_id,tgas_random_index,tgas_ref_epoch,tgas_ra,tgas_ra_error,tgas_dec,tgas_dec_error,tgas_parallax,tgas_parallax_error,tgas_pmra,tgas_pmra_error,tgas_pmdec,tgas_pmdec_error,tgas_ra_dec_corr,tgas_ra_parallax_corr,tgas_ra_pmra_corr,tgas_ra_pmdec_corr,tgas_dec_parallax_corr,tgas_dec_pmra_corr,tgas_dec_pmdec_corr,tgas_parallax_pmra_corr,tgas_parallax_pmdec_corr,tgas_pmra_pmdec_corr,tgas_astrometric_n_obs_al,tgas_astrometric_n_obs_ac,tgas_astrometric_n_good_obs_al,tgas_astrometric_n_good_obs_ac,tgas_astrometric_n_bad_obs_al,tgas_astrometric_n_bad_obs_ac,tgas_astrometric_delta_q,tgas_astrometric_excess_noise,tgas_astrometric_excess_noise_sig,tgas_astrometric_primary_flag,tgas_astrometric_relegation_factor,tgas_astrometric_weight_al,tgas_astrometric_weight_ac,tgas_astrometric_priors_used,tgas_matched_observations,tgas_duplicated_source,tgas_scan_direction_strength_k1,tgas_scan_direction_strength_k2,tgas_scan_direction_strength_k3,tgas_scan_direction_strength_k4,tgas_scan_direction_mean_k1,tgas_scan_direction_mean_k2,tgas_scan_direction_mean_k3,tgas_scan_direction_mean_k4,tgas_phot_g_n_obs,tgas_phot_g_mean_flux,tgas_phot_g_mean_flux_error,tgas_phot_g_mean_mag,tgas_phot_variable_flag,tgas_l,tgas_b,tgas_ecl_lon,tgas_ecl_lat,tgas_match_distance
3439353,83.851,7.582,2MASS J19205281+3830283,4980,99.0,-134.0,2.841,0.03,-0.031,-0.26,0.22,-0.28,1.736,0.284,-0.701,8.288,0.644,-1.8880000000000001,0.004295,0.001326,-0.0005164,DSEP,12.36,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,290.22006,38.507858,11111111111111111,PHO1,AST9,KIC0,10.672,0.028999999999999998,10.115,0.022000000000000002,10.032,0.040999999999999995,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,190.76,200.354,208.52,209.822,214.80200000000002,217.833,216.817,214.796,209.543,200.65,193.076,185.45,183.30599999999998,170.472,,,,-2147483648,b'3134-911-1  ',1635378410781933568,2052876169989763968,2036057,2015.0,290.22002987740893,0.2084584989951188,38.50783633748075,0.3194780728076184,1.9480267453791587,0.45791855856134867,-12.945349200881465,1.8903927066741884,-7.209989602101592,1.5702785716309344,0.41964489221572876,0.49430954456329346,-0.6388674974441528,-0.41551780700683594,0.7825576066970825,-0.7224129438400269,-0.55384361743927,-0.8702912330627441,-0.5520844459533691,0.5595111846923828,85,85,85,79,0,6,,0.7092243935641618,186.93422526920637,False,6.946202754974365,1.9497699737548828,2.293903708050493e-05,5,15,False,0.4367603063583374,0.21896149218082428,0.3383203446865082,0.4239417612552643,-93.71112823486328,85.845947265625,5.48348331451416,-8.306015014648438,109,209471.04464083104,89.18724382928325,12.221960067444009,b'NOT_AVAILABLE',70.63284815323591,11.226206922282866,302.4083544983693,59.6926734483981,3.150212254397401e-05
3443331,12.613,1.589,2MASS J19252667+3834356,4436,59.0,-142.0,2.001,0.027999999999999997,-0.033,0.36,0.1,-0.34,3.714,0.001,-2.179,31.864,0.904,-11.374,0.0001617,9.301e-05,-1.297e-05,DSEP,8.757,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,291.36115,38.576561,11111111111111111,PHO1,AST9,KIC0,6.862,0.019,6.236000000000001,0.021,6.065,0.016,0.875,1459.789,7.1,7.1,7.1,9.287,11.784,9.094,9.34,7.104,7.959,8.54,7.1,7.102,7.1,7.117999999999999,44.611999999999995,47.626000000000005,52.867,57.443000000000005,63.56100000000001,73.358,76.747,83.429,94.939,103.62299999999999,109.758,117.02799999999999,119.898,140.565,,,,-2147483648,b'3134-174-1  ',1635378410781933568,2052733199122188928,1782058,2015.0,291.36117168047093,0.14308182909220715,38.576537074202705,0.18868236110457492,1.1294817479168577,0.2502179104661584,0.45367999414142535,0.9954859993290918,-7.1860021252285,0.7944746093997811,0.38230472803115845,0.3781879246234894,-0.5481934547424316,-0.3726644814014435,0.627784013748169,-0.6206551194190979,-0.5710892081260681,-0.8189456462860107,-0.4132518172264099,0.4431183338165283,123,123,123,123,0,0,,0.3922576342295413,217.9092067785497,False,3.9311017990112305,6.014686107635498,1.7333055438939482e-05,5,19,False,0.36902961134910583,0.15518206357955933,0.16298732161521912,0.2732541859149933,-110.99142456054688,-87.01641845703125,3.5135819911956787,-3.241304874420166,143,5773282.257869925,6336.817838708051,8.62121308675827,b'NOT_AVAILABLE',71.0964238907691,10.455462809697808,304.1400899682548,59.509604055204306,1.621610859074676e-05
3443483,131.935,10.643,2MASS J19253516+3832018,5070,86.0,-86.0,3.023,0.012,-0.012,0.02,0.05,-0.05,1.44,0.14,-0.14,6.12,0.23,-0.23,0.00886,0.00021129999999999999,-0.0002254,MULT55,11.61,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,291.39655,38.533859,11111111111111111,PHO55,AST55,SPE55,10.052,0.02,9.546,0.022000000000000002,9.445,0.017,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,156.205,157.511,162.037,161.07399999999998,162.666,160.415,157.92,153.759,147.096,139.731,133.653,128.947,127.788,120.53,,,,-2147483648,b'3134-244-1  ',1635378410781933568,2052732855524807936,666372,2015.0,291.3965476792782,0.13947057630993215,38.53380794654237,0.20687280637592767,1.2513384541620893,0.2757652714420472,1.2718068628238255,1.152278151963343,-7.3042060737814865,0.9659054875341235,0.4820469319820404,0.49624356627464294,-0.6656379103660583,-0.4728865623474121,0.7070778608322144,-0.7056679129600525,-0.6983966827392578,-0.877771258354187,-0.5503807663917542,0.578985333442688,134,134,133,128,1,6,,0.42885941604495,191.58159839591144,False,4.2751312255859375,5.285459518432617,2.9308817829587497e-05,5,20,False,0.394438773393631,0.22928743064403534,0.18014360964298248,0.31588810682296753,-110.36033630371094,-88.99679565429688,8.708622932434082,-2.6957180500030518,157,412077.50452424627,358.0978569197669,11.487322796684902,b'NOT_AVAILABLE',71.07008939972474,10.41164122117828,304.16827250958585,59.460754109801044,2.181217544872817e-05
3444374,56.495,5.727,2MASS J19263222+3830564,4778,81.0,-81.0,2.64,0.01,-0.011000000000000001,0.11,0.05,-0.05,1.26,0.13,-0.11,8.89,0.37,-0.33,0.0025210000000000002,7.043e-05,-8.451e-05,MULT55,11.767999999999999,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,291.63428,38.515671000000005,11111111111111111,PHO55,AST55,SPE55,9.991,0.021,9.427,0.019,9.286,0.018000000000000002,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,165.799,187.233,206.415,218.829,235.53799999999998,256.756,262.625,272.249,282.195,284.625,284.639,284.10200000000003,284.063,281.631,,,,-2147483648,b'3134-237-1  ',1635378410781933568,2052735466864924800,1332744,2015.0,291.6342339409859,0.1451657797898691,38.51563835573071,0.2123217469820163,1.1808127000122635,0.29971809561595,-7.914585273685457,1.2042671128216689,-4.960485055496058,1.1367167262710443,0.4809589087963104,0.5411759614944458,-0.6932823657989502,-0.4653441905975342,0.7033460140228271,-0.6828639507293701,-0.5118208527565002,-0.8770881295204163,-0.4940875768661499,0.5726429224014282,114,114,114,105,0,9,,0.4621429614800771,250.67235305278734,False,4.589388370513916,4.55419397354126,2.899505489040166e-05,5,18,False,0.3938087224960327,0.34334731101989746,0.2440282702445984,0.4209708273410797,-91.35062408447266,-85.989990234375,8.711159706115723,-1.577518343925476,139,365258.0575256275,101.35198525707644,11.618270550919362,b'NOT_AVAILABLE',71.13813711908595,10.237209970757126,304.5082414516534,59.390016458724965,1.236056716229829e-05
3448282,30.03,3.608,2MASS J19303106+3834297,4891,98.0,-241.0,2.3890000000000002,0.03,-0.028999999999999998,0.21,0.15,-0.47,3.592,0.021,-2.006,20.061,0.655,-6.892,0.0006266,0.0003571,-5.224e-05,DSEP,12.442,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,292.62946,38.574921,11101111111101100,PHO1,AST9,KIC0,10.679,0.021,10.093,0.022000000000000002,9.931000000000001,0.018000000000000002,0.7634,1339.474,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,143.597,157.862,179.204,197.951,220.292,249.263,257.0,272.125,297.758,314.418,324.719,335.972,340.469,367.26,,,,-2147483648,b'3135-982-1  ',1635378410781933568,2052323218720695808,932619,2015.0,292.6294433966295,0.1969506048158625,38.57487945863395,0.3140213700002174,0.6135435401158956,0.4175526525469662,-0.42794128814546983,1.333071671795299,-6.374893670070067,1.2799299683213403,0.02866106480360031,0.09797035157680511,-0.536557137966156,-0.04906494542956352,0.854936420917511,-0.6472038626670837,-0.7236887216567993,-0.784812331199646,-0.6333006620407104,0.5351113080978394,98,98,98,92,0,6,,0.5843107454924255,179.5664476478899,False,5.750785827636719,2.857386827468872,2.177383066737093e-05,5,15,False,0.25975900888442993,0.11563754081726074,0.35073322057724,0.5553178787231445,-131.8308868408203,80.95397186279297,3.3844738006591797,-6.859024524688721,124,194994.35381942574,64.80225995576336,12.299714973133833,b'NOT_AVAILABLE',71.54948606095493,9.570005497047088,305.9999315250245,59.21814925456915,1.8701863050466958e-05
3453419,46.208,4.588,2MASS J19352770+3835254,4777,80.0,-80.0,2.5540000000000003,0.013000000000000001,-0.013000000000000001,0.26,0.05,-0.05,1.63,0.14,-0.16,11.15,0.39,-0.41,0.001648,4.226e-05,-4.226e-05,MULT55,11.745,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,293.86542000000003,38.590389,11101011101110111,PHO55,AST55,SPE55,10.014,0.022000000000000002,9.442,0.02,9.302999999999999,0.017,0.6436,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,138.116,155.072,173.792,187.875,205.179,226.667,231.593,239.17700000000002,248.797,253.388,254.33599999999998,253.74400000000003,253.567,249.354,,,,-2147483648,b'3135-204-1  ',1635378410781933568,2052092630519806848,331948,2015.0,293.86541138007806,0.15116979234003436,38.59036794631111,0.23457993274769687,0.45223107461104006,0.3140684698784493,1.6084261562242885,1.3958588642401815,-2.0736494753855483,1.0124374971491525,0.6080589294433594,0.6605302095413208,-0.7214969992637634,-0.4961375296115875,0.7320868372917175,-0.7501116394996643,-0.6882166266441345,-0.9041624069213867,-0.4567844867706299,0.5354061722755432,96,96,95,87,1,9,,0.4186118296469755,199.4675419274485,False,4.178630828857422,5.513598442077637,3.078370355069637e-05,5,17,False,0.4799797236919403,0.2473769634962082,0.20776209235191345,0.31009620428085327,-110.86007690429688,-84.2923355102539,28.269954681396484,-2.724609375,127,375815.95009213773,239.80580020639337,11.587332043468631,b'NOT_AVAILABLE',72.01590966988903,8.720502452860712,307.79946760871377,58.9377079987629,1.8295079621015724e-05
3455760,48.5,4.859,2MASS J19374569+3835356,4693,94.0,-94.0,2.571,0.011000000000000001,-0.011000000000000001,-0.08,0.06,-0.06,1.49,0.16,-0.14,10.46,0.42,-0.4,0.001831,5.634e-05,-5.634e-05,MULT55,10.940999999999999,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,294.44037000000003,38.593239000000004,11111011101110111,PHO55,AST55,SPE55,9.141,0.025,8.597999999999999,0.031,8.413,0.02,0.6992,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,117.98100000000001,135.702,152.27700000000002,164.44799999999998,180.396,203.72,210.38,221.50900000000001,234.93200000000002,241.138,243.71200000000002,245.31799999999998,246.15400000000002,248.6,,,,-2147483648,b'3135-468-1  ',1635378410781933568,2052173375899505920,1413355,2015.0,294.44043383347594,0.1876996242050814,38.59322699435143,0.483559179047241,0.761360150288341,0.7076411680552748,0.9069503008452208,4.28946133247222,-0.05706204549510733,1.1406876637175642,0.8688471913337708,0.8863226175308228,-0.8839093446731567,-0.8253415822982788,0.9569113254547119,-0.965385913848877,-0.8676797747612,-0.9893251657485962,-0.8150769472122192,0.8054646253585815,88,88,87,84,1,4,,0.3639498709170535,180.41935412797122,False,3.666430950164795,6.757462978363037,3.2946070859907195e-05,5,14,False,0.6965805888175964,0.26866087317466736,0.19712018966674805,0.1355377733707428,-102.81634521484375,76.04693603515625,22.22003746032715,-1.0885367393493652,112,772372.2256442338,1060.7442581438454,10.805203443233989,b'NOT_AVAILABLE',72.23219975675136,8.325213951097439,308.6263311083219,58.79893214670028,4.7590796337497724e-05
3455843,26.94,3.165,2MASS J19375076+3833246,4740,79.0,-106.0,2.339,0.028999999999999998,-0.03,-0.3,0.22,-0.26,1.839,0.779,-0.787,15.195,2.5,-3.766,0.0007382,0.0002551,-0.0001151,DSEP,10.679,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,294.46152,38.556862,11101011101110111,PHO1,AST9,KIC0,8.906,0.025,8.269,0.033,8.123,0.022000000000000002,0.6436,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,107.756,121.99700000000001,138.697,152.878,171.581,199.645,208.393,224.583,249.94799999999998,266.228,276.478,287.091,291.37,318.578,,,,-2147483648,b'3135-38-1   ',1635378410781933568,2052173101021599488,1526596,2015.0,294.46151881753326,0.1472122386582287,38.55686402431981,0.3710161699368417,0.6257881854057871,0.5488401812610346,1.7611172148528296,3.2992336356895313,1.6288958602445889,0.8793042615843709,0.8670943975448608,0.8616343140602112,-0.8556190133094788,-0.8623152375221252,0.9534037113189697,-0.965276837348938,-0.8780645728111267,-0.9903296828269958,-0.809791088104248,0.8056806325912476,71,71,69,70,2,1,,0.22816941932552515,106.09778178296942,False,2.42702054977417,15.71532154083252,2.7472378860693425e-05,5,14,False,0.6201731562614441,0.09589046239852905,0.030166978016495705,0.10981196165084839,-103.6593246459961,66.65752410888672,41.08311462402344,21.945268630981445,95,984428.9850463443,902.6708322501389,10.54180908290634,b'NOT_AVAILABLE',72.207699879613,8.293491992965624,308.63420242947865,58.75921635954375,9.537054146818753e-06
3456666,17.39,2.389,2MASS J19383764+3834351,4477,88.0,-109.0,2.128,0.034,-0.026000000000000002,0.1,0.2,-0.28,2.13,0.924,-0.993,20.862,3.998,-5.721,0.0003304,0.00013619999999999998,-4.7499999999999996e-05,DSEP,10.264000000000001,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,294.65686,38.576439,11100000000000000,PHO1,AST9,KIC0,8.296,0.021,7.72,0.026000000000000002,7.513,0.02,0.8947,217.618,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,67.41199999999999,75.919,86.89200000000001,96.90899999999999,109.51100000000001,128.189,134.245,145.778,165.92,180.93099999999998,192.174,204.435,209.36700000000002,243.36700000000002,,,,-2147483648,b'3135-454-1  ',1635378410781933568,2052126955892970880,932652,2015.0,294.65683965359375,0.12562215197240295,38.57646759268252,0.30210204694844567,0.9268143402837214,0.4670739802909289,4.4337414863459825,2.7832147082402408,-4.507664362946143,0.7259809564441541,0.792210042476654,0.7769272923469543,-0.7970014214515686,-0.7275041341781616,0.949128270149231,-0.9545936584472656,-0.8019626140594482,-0.983243465423584,-0.7299626469612122,0.721951425075531,106,106,105,104,1,2,,0.2996264892029186,133.03699717391768,False,3.0713517665863037,9.338647842407227,2.1125355488038622e-05,5,16,False,0.5553000569343567,0.035739436745643616,0.21644233167171478,0.3301498293876648,-99.04622650146484,84.55879211425781,28.56569480895996,-0.6158777475357056,131,1467850.9958285117,687.2308588923291,10.108065134314534,b'NOT_AVAILABLE',72.29827123079953,8.16830384976007,308.92523344896233,58.72913611607823,5.8535095150874025e-05
3457190,31.32,3.926,2MASS J19390600+3832450,5135,59.0,-269.0,2.417,0.031,-0.031,-0.5,0.14,-0.32,2.704,0.309,-1.543,16.85,1.224,-5.9079999999999995,0.0007961,0.000433,-0.0001118,DSEP,10.081,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,294.77502000000004,38.545840999999996,11101011101110111,PHO1,AST9,KIC0,8.533999999999999,0.024,8.043,0.021,7.9270000000000005,0.022000000000000002,0.6437,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,81.251,94.18799999999999,106.89200000000001,116.869,130.882,153.438,161.55700000000002,175.725,195.178,206.757,213.143,220.06900000000002,222.929,241.00599999999997,,,,-2147483648,b'3135-330-1  ',1635378410781933568,2052146403504887808,1997567,2015.0,294.77499031398605,0.10912926913279257,38.54587067391853,0.24467993003045915,1.0445651497816573,0.3697504166707463,1.4750928641602823,2.117901697763294,8.773724171718875,0.7695417883036153,0.7168431878089905,0.6846170425415039,-0.6999699473381042,-0.4327673017978668,0.9002170562744141,-0.9002814888954163,-0.5324942469596863,-0.9474887847900391,-0.3745293915271759,0.5044335126876831,79,79,79,76,0,3,,0.27617695375491247,63.2507317421676,False,2.857419729232788,11.1747407913208,1.889495069917757e-05,5,14,False,0.606691300868988,0.30587759613990784,0.5534597039222717,0.5532735586166382,-94.08848571777344,-70.90545654296875,36.249855041503906,-2.082165479660034,94,1634026.730393107,898.8235725589192,9.99162217207771,b'NOT_AVAILABLE',72.31543533437463,8.072476834795317,309.07485131735376,58.6705728918583,3.015992027876424e-05
3458643,70.342,5.775,2MASS J19401962+3831015,5239,110.0,-255.0,2.7760000000000002,0.027999999999999997,-0.031,-0.5,0.24,-0.26,2.333,0.388,-1.072,10.353,1.054,-2.679,0.0029620000000000002,0.001091,-0.00033739999999999996,DSEP,10.229,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,295.08179,38.517109000000005,11111011101110111,PHO1,AST9,KIC0,8.72,0.021,8.269,0.022000000000000002,8.158999999999999,0.018000000000000002,0.6991,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,106.988,116.88799999999999,125.609,130.416,137.822,146.936,149.39600000000002,153.864,157.476,157.656,157.061,156.577,156.608,156.25,,,,-2147483648,b'3136-1035-1 ',1635378410781933568,2052131731896615168,1868189,2015.0,295.08172006162056,0.12799660886466524,38.51703472680084,0.34123924921441734,1.1622834751478577,0.44352647009038876,-7.44214833360388,2.6969629310477243,-13.722650532787188,0.9919609241052199,0.7595044374465942,0.8197004199028015,-0.8467655777931213,-0.5773881673812866,0.8842623829841614,-0.8881991505622864,-0.8399909138679504,-0.9756925106048584,-0.6121150851249695,0.624350905418396,80,80,80,78,0,2,,0.276558230075268,133.7778728247533,False,2.8608815670013428,10.950478553771973,2.6707382858148776e-05,5,13,False,0.743078351020813,0.33824315667152405,0.4752579927444458,0.43121621012687683,-116.56501007080078,83.5197525024414,32.51601028442383,-7.21487283706665,104,1437253.582725898,1671.6384699080252,10.130936564064122,b'NOT_AVAILABLE',72.40546845748838,7.847856603554665,309.4932669487412,58.56601977165809,2.923242894526498e-05
3459109,60.671,5.622,2MASS J19404372+3830503,4988,74.0,-134.0,2.7039999999999997,0.03,-0.03,-0.32,0.24,-0.28,1.977,0.804,-0.759,10.344000000000001,1.892,-2.18,0.002515,0.0007487,-0.00033710000000000006,DSEP,10.985,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,295.18219,38.513969,11101011101110111,PHO1,AST9,KIC0,9.373,0.023,8.847000000000001,0.02,8.743,0.022000000000000002,0.6437,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,131.889,145.295,158.129,165.56599999999997,175.446,186.87400000000002,189.201,192.765,195.231,193.455,190.479,187.222,186.42,179.15,,,,-2147483648,b'3136-1025-1 ',1635378410781933568,2049134978602115584,1648627,2015.0,295.1821593038897,0.40348558064068746,38.513954586316885,0.6610510070771991,1.0299418385809966,0.907289168504527,-7.8022973293691,5.071992770088266,-3.6760522990692523,2.2533211149066945,0.17187336087226868,0.2922324538230896,-0.5667893886566162,-0.0356888547539711,0.8503167629241943,-0.7002567648887634,-0.7010696530342102,-0.8434905409812927,-0.5469026565551758,0.2963232696056366,85,85,85,83,0,2,,1.2642952523155646,280.34558515519296,False,12.294360160827637,0.6021580100059509,2.9315115170902573e-05,5,11,False,0.5736292600631714,0.25121596455574036,0.33060985803604126,0.45579710602760315,-119.18428039550781,39.99272918701172,12.420764923095703,-10.179413795471191,91,723447.4258748173,704.636015095598,10.876252624588112,b'NOT_AVAILABLE',72.44073805315419,7.7773970537574835,309.6338698502886,58.537658524648435,8.539100123998538e-06
3526061,129.231,10.697,2MASS J19004471+3836399,4865,108.0,-108.0,3.0010000000000003,0.011000000000000001,-0.011000000000000001,0.23,0.05,-0.05,1.26,0.13,-0.11,5.86,0.24,-0.22,0.008789,0.0002676,-0.0002676,MULT55,9.996,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,285.18631,38.611111,11111111111111111,PHO55,AST55,SPE55,8.423,0.021,7.916,0.034,7.776,0.028999999999999998,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,195.842,196.55,199.826,196.86900000000003,196.65400000000002,193.05900000000003,190.347,184.733,175.176,166.016,158.033,150.56,148.463,137.41899999999998,,,,-2147483648,b'3120-47-1   ',1635378410781933568,2100133248469356800,501679,2015.0,285.18639602720725,0.14369107488110633,38.61111019532519,0.21496539655592342,2.508208574010497,0.25785427418636053,7.114787153286605,1.2703661759089055,7.14533657319533,1.0171707592622241,0.4535474181175232,0.39362001419067383,-0.5377086997032166,-0.46408411860466003,0.8033810257911682,-0.7963078022003174,-0.8895888924598694,-0.8348371386528015,-0.8832834362983704,0.9025607705116272,88,88,87,87,1,1,,0.2941528070926985,115.41259119835728,False,3.021240472793579,10.115983009338379,2.492074781912379e-05,5,12,False,0.4309276342391968,0.23673392832279205,0.23925746977329254,0.35528379678726196,-99.4111328125,-11.720888137817383,-13.118585586547852,-25.58274269104004,88,1775827.0485390807,3749.080137783216,9.901268397174743,b'NOT_AVAILABLE',69.05635748233895,14.851373065001289,294.76768145993486,60.75114797885702,4.8445371891490206e-05
3526625,33.221,4.192,2MASS J19014365+3840029,4851,85.0,-85.0,2.4419999999999997,0.023,-0.02,0.1,0.05,-0.05,1.11,0.22,-0.17,10.5,0.71,-0.55,0.001352,4.226e-05,-4.226e-05,MULT55,11.409,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,285.43188,38.66748,11101111111111100,PHO55,AST55,SPE55,9.709,0.021,9.146,0.018000000000000002,9.031,0.019,0.8262,1339.474,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,117.902,134.711,153.192,168.555,188.702,217.455,225.733,240.412,261.91200000000003,275.154,282.728,289.736,292.582,308.04,,,,-2147483648,b'3120-555-1  ',1635378410781933568,2100131633561651584,581089,2015.0,285.4318644283964,0.27858799362124537,38.667480290040096,0.5173200938369821,0.6112809757254055,0.7242950280091879,1.4216302222878898,2.3784306689493535,-2.3288126317875903,1.1669029519840233,-0.4143551290035248,-0.443193256855011,-0.09985044598579407,0.4551960527896881,0.8913483619689941,-0.6293979287147522,-0.36043450236320496,-0.7412304878234863,-0.16823258996009827,-0.40486836433410645,62,62,61,58,1,4,,0.6127554935544108,466.23639297681484,False,6.022464752197266,2.531712770462036,3.8314723497023806e-05,5,9,False,0.23966184258460999,0.2833792567253113,0.6025721430778503,0.32864606380462646,-56.654441833496094,52.15330505371094,26.2830753326416,-22.628250122070312,70,516015.3125998355,2584.481711393171,11.2431135903978,b'NOT_AVAILABLE',69.18787610863724,14.697207538729323,295.1758083695927,60.76497842568781,2.065939184470902e-05
3527032,43.984,4.574,2MASS J19022606+3837425,4815,102.0,-102.0,2.529,0.013000000000000001,-0.013000000000000001,-0.21,0.06,-0.06,1.5,0.19,-0.17,11.03,0.59,-0.55,0.001578,7.043e-05,-7.043e-05,MULT55,10.671,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,285.60864,38.62849,11111111111111111,PHO55,AST55,SPE55,9.006,0.028999999999999998,8.442,0.021,8.335,0.017,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,101.175,116.38600000000001,131.243,142.311,157.129,179.56599999999997,186.46200000000002,198.41299999999998,213.604,221.99099999999999,226.22799999999998,230.41,232.176,239.38099999999997,,,,-2147483648,b'3120-1027-1 ',1635378410781933568,2100034017544901760,965000,2015.0,285.608591524189,0.1491542972393343,38.628511268534155,0.1801936984496336,1.1474971391781996,0.25214922158653275,-1.7786637300343002,1.033169695670131,9.25698508470347,0.5215892236293329,0.4503694176673889,0.32573235034942627,-0.35803648829460144,-0.38980188965797424,0.8017768859863281,-0.6888338923454285,-0.41243574023246765,-0.8296948671340942,-0.1490817368030548,-0.17824558913707733,78,78,78,78,0,0,,0.2308362252985934,73.90108376486161,False,2.450594663619995,15.137585639953613,2.4717561245779507e-05,5,14,False,0.13425077497959137,0.31023290753364563,0.173816978931427,0.31955480575561523,-48.424503326416016,5.437514781951904,27.147432327270508,-34.194664001464844,105,989253.1068122108,397.691843740827,10.536501506666514,b'NOT_AVAILABLE',69.20717674757499,14.555009497954936,295.43399320821464,60.69689619931044,3.502998307662613e-05
